SPBC660.09	w3451	exactMatch	II	211061	211085	+	exactMatch	II	212246	212222	-	exactMatch	II	211571	211546	-	exactMatch	II	211758	211782	+	exactMatch	II	211196	211220	+	exactMatch	II	212132	212108	-
SPBC660.16	w3453-0	exactMatch	II	229918	229942	+	exactMatch	II	233480	233456	-	exactMatch	II	230843	230819	-	exactMatch	II	232992	233016	+	exactMatch	II	230469	230493	+	exactMatch	II	233366	233342	-
SPBC530.15c	w3455	exactMatch	II	831090	831066	-	exactMatch	II	829293	829317	+	exactMatch	II	830565	830589	+	exactMatch	II	829767	829743	-	exactMatch	II	830939	830915	-	exactMatch	II	829393	829417	+
SPBC685.02	w3457	exactMatch	II	2772530	2772554	+	exactMatch	II	2774889	2774865	-	exactMatch	II	2773358	2773334	-	exactMatch	II	2774413	2774439	+	exactMatch	II	2772984	2773008	+	exactMatch	II	2774789	2774765	-
SPBC685.03	w3458	exactMatch	II	2774304	2774328	+	exactMatch	II	2776438	2776414	-	exactMatch	II	2774781	2774757	-	exactMatch	II	2775964	2775988	+	exactMatch	II	2774407	2774431	+	exactMatch	II	2776338	2776314	-
SPBC685.04c	w3459	exactMatch	II	2777366	2777342	-	exactMatch	II	2776068	2776092	+	exactMatch	II	2776892	2776916	+	exactMatch	II	2776641	2776617	-	exactMatch	II	2777266	2777242	-	exactMatch	II	2776267	2776291	+
SPBC685.05	w3460-0	exactMatch	II	2777395	2777419	+	exactMatch	II	2778934	2778910	-	exactMatch	II	2778322	2778298	-	exactMatch	II	2778457	2778483	+	exactMatch	II	2777948	2777972	+	exactMatch	II	2778833	2778809	-
SPBC32F12.01c	w3462-0-0	exactMatch	II	2785383	2785359	-	exactMatch	II	2783907	2783931	+	exactMatch	II	2784894	2784918	+	exactMatch	II	2784415	2784391	-	exactMatch	II	2785268	2785244	-	exactMatch	II	2784041	2784065	+
SPBC1826.01c	w3463	exactMatch	II	2625995	2625971	-	exactMatch	II	2624561	2624585	+	exactMatch	II	2625511	2625535	+	exactMatch	II	2625038	2625014	-	exactMatch	II	2625885	2625861	-	exactMatch	II	2624664	2624688	+
SPBC6B1.03c	w3464	exactMatch	II	2632407	2632383	-	exactMatch	II	2630686	2630710	+	exactMatch	II	2631901	2631925	+	exactMatch	II	2631167	2631142	-	exactMatch	II	2632275	2632251	-	exactMatch	II	2630792	2630816	+
SPBC6B1.04	w3465	exactMatch	II	2632676	2632700	+	exactMatch	II	2634740	2634716	-	exactMatch	II	2633172	2633148	-	exactMatch	II	2634264	2634289	+	exactMatch	II	2632798	2632822	+	exactMatch	II	2634639	2634615	-
SPBC6B1.08c	w3466	exactMatch	II	2647018	2646994	-	exactMatch	II	2644605	2644629	+	exactMatch	II	2646539	2646563	+	exactMatch	II	2645203	2645178	-	exactMatch	II	2646913	2646889	-	exactMatch	II	2644828	2644852	+
SPBC6B1.09c	w3467	exactMatch	II	2650742	2650718	-	exactMatch	II	2648393	2648417	+	exactMatch	II	2650187	2650212	+	exactMatch	II	2648868	2648843	-	exactMatch	II	2650562	2650538	-	exactMatch	II	2648493	2648517	+
SPBC6B1.10	w3468	exactMatch	II	2651196	2651220	+	exactMatch	II	2653931	2653907	-	exactMatch	II	2652176	2652152	-	exactMatch	II	2653448	2653473	+	exactMatch	II	2651802	2651826	+	exactMatch	II	2653823	2653799	-
SPBC725.03	w3471	exactMatch	II	1206594	1206618	+	exactMatch	II	1208262	1208238	-	exactMatch	II	1207087	1207063	-	exactMatch	II	1207785	1207810	+	exactMatch	II	1206713	1206737	+	exactMatch	II	1208160	1208136	-
SPBC725.04	w3472	exactMatch	II	1208589	1208613	+	exactMatch	II	1211172	1211148	-	exactMatch	II	1209503	1209478	-	exactMatch	II	1210689	1210713	+	exactMatch	II	1209128	1209152	+	exactMatch	II	1211063	1211039	-
SPBC725.07	w3473	exactMatch	II	1216584	1216608	+	exactMatch	II	1219249	1219225	-	exactMatch	II	1217058	1217034	-	exactMatch	II	1218775	1218799	+	exactMatch	II	1216684	1216708	+	exactMatch	II	1219149	1219125	-
SPBC725.09c	w3474-0	exactMatch	II	1223530	1223506	-	exactMatch	II	1221920	1221944	+	exactMatch	II	1223013	1223037	+	exactMatch	II	1222421	1222397	-	exactMatch	II	1223387	1223363	-	exactMatch	II	1222047	1222071	+
SPBC725.13c	w3476-0	exactMatch	II	1229450	1229426	-	exactMatch	II	1228029	1228053	+	exactMatch	II	1228975	1228999	+	exactMatch	II	1228556	1228532	-	exactMatch	II	1229349	1229325	-	exactMatch	II	1228182	1228206	+
SPBC725.14	w3477	exactMatch	II	1228841	1228865	+	exactMatch	II	1231215	1231191	-	exactMatch	II	1229330	1229306	-	exactMatch	II	1230735	1230759	+	exactMatch	II	1228956	1228980	+	exactMatch	II	1231109	1231085	-
SPBC725.17c	w3478-0	exactMatch	II	1236815	1236791	-	exactMatch	II	1235201	1235225	+	exactMatch	II	1236308	1236333	+	exactMatch	II	1235679	1235655	-	exactMatch	II	1236683	1236659	-	exactMatch	II	1235305	1235329	+
SPAC1486.06	w348-0	exactMatch	I	3203911	3203935	+	exactMatch	I	3206025	3206001	-	exactMatch	I	3204449	3204425	-	exactMatch	I	3205541	3205565	+	exactMatch	I	3204075	3204099	+	exactMatch	I	3205915	3205891	-
SPBC776.03	w3480	exactMatch	II	3176274	3176298	+	exactMatch	II	3178324	3178300	-	exactMatch	II	3177169	3177145	-	exactMatch	II	3177849	3177874	+	exactMatch	II	3176795	3176819	+	exactMatch	II	3178224	3178200	-
SPBC776.04	w3481	exactMatch	II	3178176	3178200	+	exactMatch	II	3181567	3181543	-	exactMatch	II	3179089	3179065	-	exactMatch	II	3181034	3181059	+	exactMatch	II	3178715	3178739	+	exactMatch	II	3181409	3181385	-
SPBC776.05	w3482	exactMatch	II	3181605	3181629	+	exactMatch	II	3183955	3183931	-	exactMatch	II	3182479	3182455	-	exactMatch	II	3183454	3183480	+	exactMatch	II	3182105	3182129	+	exactMatch	II	3183830	3183806	-
SPBC776.06c	w3483	exactMatch	II	3186032	3186008	-	exactMatch	II	3183353	3183377	+	exactMatch	II	3185522	3185546	+	exactMatch	II	3183831	3183807	-	exactMatch	II	3185896	3185872	-	exactMatch	II	3183457	3183481	+
SPBC776.10c	w3485-0	exactMatch	II	3196019	3195995	-	exactMatch	II	3192987	3193011	+	exactMatch	II	3195534	3195559	+	exactMatch	II	3193480	3193456	-	exactMatch	II	3195909	3195885	-	exactMatch	II	3193106	3193130	+
SPBC776.12c	w3486	exactMatch	II	3199282	3199258	-	exactMatch	II	3196885	3196909	+	exactMatch	II	3198770	3198796	+	exactMatch	II	3197362	3197338	-	exactMatch	II	3199146	3199122	-	exactMatch	II	3196988	3197012	+
SPBC776.14	w3487	exactMatch	II	3204081	3204105	+	exactMatch	II	3207209	3207185	-	exactMatch	II	3204935	3204911	-	exactMatch	II	3206735	3206759	+	exactMatch	II	3204561	3204585	+	exactMatch	II	3207109	3207085	-
SPBC776.15c	w3488	exactMatch	II	3209012	3208988	-	exactMatch	II	3206451	3206475	+	exactMatch	II	3208533	3208557	+	exactMatch	II	3206979	3206955	-	exactMatch	II	3208907	3208883	-	exactMatch	II	3206605	3206629	+
SPBC776.16	w3489	exactMatch	II	3209577	3209601	+	exactMatch	II	3211122	3211098	-	exactMatch	II	3210052	3210028	-	exactMatch	II	3210648	3210672	+	exactMatch	II	3209678	3209702	+	exactMatch	II	3211022	3210998	-
SPAC13G7.06	w349	exactMatch	I	2307279	2307303	+	exactMatch	I	2308957	2308933	-	exactMatch	I	2307812	2307788	-	exactMatch	I	2308464	2308488	+	exactMatch	I	2307438	2307462	+	exactMatch	I	2308838	2308814	-
SPBC800.02	w3491	exactMatch	II	252728	252752	+	exactMatch	II	254434	254410	-	exactMatch	II	253622	253598	-	exactMatch	II	253912	253937	+	exactMatch	II	253248	253272	+	exactMatch	II	254287	254263	-
SPBC800.07c	w3493	exactMatch	II	265238	265214	-	exactMatch	II	263470	263494	+	exactMatch	II	264684	264709	+	exactMatch	II	263946	263920	-	exactMatch	II	265059	265035	-	exactMatch	II	263570	263594	+
SPBC800.09	w3494-0	exactMatch	II	267082	267106	+	exactMatch	II	269396	269372	-	exactMatch	II	267974	267950	-	exactMatch	II	268876	268900	+	exactMatch	II	267600	267624	+	exactMatch	II	269250	269226	-
SPBC800.10c	w3495-0	exactMatch	II	274787	274763	-	exactMatch	II	270543	270567	+	exactMatch	II	274313	274337	+	exactMatch	II	271017	270993	-	exactMatch	II	274687	274663	-	exactMatch	II	270643	270667	+
SPBC83.03c	w3499	exactMatch	II	1516571	1516547	-	exactMatch	II	1514069	1514093	+	exactMatch	II	1516059	1516083	+	exactMatch	II	1514543	1514519	-	exactMatch	II	1516433	1516409	-	exactMatch	II	1514169	1514193	+
SPBC83.09c	w3501	exactMatch	II	1527415	1527391	-	exactMatch	II	1525251	1525275	+	exactMatch	II	1526872	1526896	+	exactMatch	II	1525735	1525711	-	exactMatch	II	1527246	1527222	-	exactMatch	II	1525361	1525385	+
SPBC83.10	w3502	exactMatch	II	1527475	1527499	+	exactMatch	II	1528889	1528865	-	exactMatch	II	1527953	1527929	-	exactMatch	II	1528385	1528409	+	exactMatch	II	1527579	1527603	+	exactMatch	II	1528759	1528735	-
SPBC83.11	w3503-0-0-0	exactMatch	II	1528842	1528866	+	exactMatch	II	1531079	1531055	-	exactMatch	II	1529767	1529743	-	exactMatch	II	1530553	1530577	+	exactMatch	II	1529393	1529417	+	exactMatch	II	1530927	1530903	-
SPBC83.12	w3504	exactMatch	II	1531626	1531650	+	exactMatch	II	1532953	1532929	-	exactMatch	II	1532106	1532081	-	exactMatch	II	1532444	1532468	+	exactMatch	II	1531731	1531755	+	exactMatch	II	1532818	1532794	-
SPBC83.14c	w3505-0	exactMatch	II	1536470	1536446	-	exactMatch	II	1534347	1534371	+	exactMatch	II	1535995	1536020	+	exactMatch	II	1534956	1534932	-	exactMatch	II	1536370	1536346	-	exactMatch	II	1534582	1534606	+
SPBC83.15	w3506	exactMatch	II	1536497	1536521	+	exactMatch	II	1538898	1538874	-	exactMatch	II	1537373	1537349	-	exactMatch	II	1538420	1538444	+	exactMatch	II	1536999	1537023	+	exactMatch	II	1538794	1538770	-
SPBC83.16c	w3507	exactMatch	II	1540808	1540784	-	exactMatch	II	1538351	1538375	+	exactMatch	II	1540334	1540358	+	exactMatch	II	1538825	1538801	-	exactMatch	II	1540708	1540684	-	exactMatch	II	1538451	1538475	+
SPBC83.18c	w3508	exactMatch	II	1545216	1545192	-	exactMatch	II	1543445	1543469	+	exactMatch	II	1544703	1544727	+	exactMatch	II	1543934	1543909	-	exactMatch	II	1545077	1545053	-	exactMatch	II	1543559	1543583	+
SPAC10F6.03c	w351-0	exactMatch	I	1213901	1213877	-	exactMatch	I	1211003	1211027	+	exactMatch	I	1213424	1213448	+	exactMatch	I	1211478	1211454	-	exactMatch	I	1213798	1213774	-	exactMatch	I	1211104	1211128	+
SPBC839.02	w3510	exactMatch	II	597253	597277	+	exactMatch	II	599763	599739	-	exactMatch	II	598088	598064	-	exactMatch	II	599275	599300	+	exactMatch	II	597714	597738	+	exactMatch	II	599650	599626	-
SPBC839.03c	w3511	exactMatch	II	600545	600521	-	exactMatch	II	598978	599002	+	exactMatch	II	600027	600051	+	exactMatch	II	599460	599436	-	exactMatch	II	600401	600377	-	exactMatch	II	599086	599110	+
SPBC839.10	w3512-0	exactMatch	II	617914	617938	+	exactMatch	II	620987	620963	-	exactMatch	II	618851	618827	-	exactMatch	II	620502	620526	+	exactMatch	II	618477	618501	+	exactMatch	II	620876	620852	-
SPBC839.12	w3513-0	exactMatch	II	621882	621906	+	exactMatch	II	623414	623390	-	exactMatch	II	622396	622372	-	exactMatch	II	622932	622956	+	exactMatch	II	622022	622046	+	exactMatch	II	623306	623282	-
SPBC839.15c	w3514	exactMatch	II	627936	627912	-	exactMatch	II	625664	625688	+	exactMatch	II	627457	627481	+	exactMatch	II	626174	626150	-	exactMatch	II	627831	627807	-	exactMatch	II	625800	625824	+
SPBC839.16	w3515	exactMatch	II	627580	627604	+	exactMatch	II	631607	631583	-	exactMatch	II	628509	628485	-	exactMatch	II	631085	631109	+	exactMatch	II	628135	628159	+	exactMatch	II	631459	631435	-
SPBC887.01	w3518	exactMatch	II	3539778	3539802	+	exactMatch	II	3541182	3541158	-	exactMatch	II	3540268	3540244	-	exactMatch	II	3540684	3540708	+	exactMatch	II	3539894	3539918	+	exactMatch	II	3541058	3541034	-
SPBC887.03c	w3519-0	exactMatch	II	3546404	3546380	-	exactMatch	II	3543250	3543274	+	exactMatch	II	3545904	3545928	+	exactMatch	II	3543797	3543773	-	exactMatch	II	3546278	3546254	-	exactMatch	II	3543423	3543447	+
SPAC1002.19	w352	exactMatch	I	1835043	1835067	+	exactMatch	I	1837175	1837151	-	exactMatch	I	1835523	1835497	-	exactMatch	I	1836700	1836725	+	exactMatch	I	1835147	1835171	+	exactMatch	I	1837075	1837051	-
SPBC887.06c	w3520	exactMatch	II	3551075	3551051	-	exactMatch	II	3549588	3549612	+	exactMatch	II	3550567	3550591	+	exactMatch	II	3550075	3550050	-	exactMatch	II	3550941	3550917	-	exactMatch	II	3549700	3549724	+
SPBC887.09c	w3522-0	exactMatch	II	3555932	3555908	-	exactMatch	II	3552399	3552423	+	exactMatch	II	3555448	3555472	+	exactMatch	II	3552875	3552849	-	exactMatch	II	3555822	3555798	-	exactMatch	II	3552499	3552523	+
SPBC887.11	w3523	exactMatch	II	3558946	3558970	+	exactMatch	II	3561205	3561181	-	exactMatch	II	3559891	3559867	-	exactMatch	II	3560720	3560744	+	exactMatch	II	3559517	3559541	+	exactMatch	II	3561094	3561070	-
SPBC887.13c	w3524-0	exactMatch	II	3567531	3567507	-	exactMatch	II	3565374	3565398	+	exactMatch	II	3567052	3567077	+	exactMatch	II	3565862	3565838	-	exactMatch	II	3567427	3567403	-	exactMatch	II	3565488	3565512	+
SPBC887.14c	w3525-0	exactMatch	II	3570628	3570604	-	exactMatch	II	3567301	3567325	+	exactMatch	II	3570129	3570154	+	exactMatch	II	3567777	3567751	-	exactMatch	II	3570504	3570480	-	exactMatch	II	3567401	3567425	+
SPBC887.15c	w3526	exactMatch	II	3572709	3572685	-	exactMatch	II	3570931	3570955	+	exactMatch	II	3572214	3572238	+	exactMatch	II	3571405	3571381	-	exactMatch	II	3572588	3572564	-	exactMatch	II	3571031	3571055	+
SPAC1002.17c	w353	exactMatch	I	1832019	1831995	-	exactMatch	I	1830600	1830624	+	exactMatch	I	1831541	1831565	+	exactMatch	I	1831083	1831059	-	exactMatch	I	1831915	1831891	-	exactMatch	I	1830709	1830733	+
SPBC8D2.07c	w3533-0	exactMatch	II	1375370	1375346	-	exactMatch	II	1372183	1372207	+	exactMatch	II	1374896	1374920	+	exactMatch	II	1372657	1372633	-	exactMatch	II	1375270	1375246	-	exactMatch	II	1372283	1372307	+
SPBC8D2.11	w3535	exactMatch	II	1379144	1379168	+	exactMatch	II	1380387	1380363	-	exactMatch	II	1379629	1379605	-	exactMatch	II	1379819	1379845	+	exactMatch	II	1379255	1379279	+	exactMatch	II	1380195	1380171	-
SPBC8D2.12c	w3536	exactMatch	II	1382020	1381996	-	exactMatch	II	1379848	1379872	+	exactMatch	II	1381536	1381560	+	exactMatch	II	1380337	1380313	-	exactMatch	II	1381910	1381886	-	exactMatch	II	1379963	1379987	+
SPBC8D2.13	w3537-0	exactMatch	II	1381677	1381701	+	exactMatch	II	1384156	1384132	-	exactMatch	II	1382598	1382574	-	exactMatch	II	1383668	1383693	+	exactMatch	II	1382224	1382248	+	exactMatch	II	1384043	1384019	-
SPBC8D2.14c	w3538-0	exactMatch	II	1385428	1385404	-	exactMatch	II	1383558	1383582	+	exactMatch	II	1384929	1384953	+	exactMatch	II	1384033	1384009	-	exactMatch	II	1385303	1385279	-	exactMatch	II	1383659	1383683	+
SPBC8D2.16c	w3540	exactMatch	II	1389160	1389136	-	exactMatch	II	1387300	1387324	+	exactMatch	II	1388552	1388577	+	exactMatch	II	1387784	1387760	-	exactMatch	II	1388927	1388903	-	exactMatch	II	1387410	1387434	+
SPBC8D2.18c	w3541	exactMatch	II	1393417	1393393	-	exactMatch	II	1391274	1391298	+	exactMatch	II	1392881	1392907	+	exactMatch	II	1391748	1391724	-	exactMatch	II	1393257	1393233	-	exactMatch	II	1391374	1391398	+
SPBC1289.14	w3544	exactMatch	II	4411927	4411951	+	exactMatch	II	4413720	4413696	-	exactMatch	II	4412405	4412381	-	exactMatch	II	4413222	4413247	+	exactMatch	II	4412031	4412055	+	exactMatch	II	4413597	4413573	-
SPBC1289.15	w3546	exactMatch	II	4420963	4420987	+	exactMatch	II	4425713	4425689	-	exactMatch	II	4421437	4421413	-	exactMatch	II	4425181	4425205	+	exactMatch	II	4421063	4421087	+	exactMatch	II	4425555	4425531	-
SPBC1289.16c	w3547	exactMatch	II	4429048	4429024	-	exactMatch	II	4425789	4425813	+	exactMatch	II	4428564	4428588	+	exactMatch	II	4426263	4426239	-	exactMatch	II	4428938	4428914	-	exactMatch	II	4425889	4425913	+
SPBC8E4.05c	w3548	exactMatch	II	4429781	4429805	+	exactMatch	II	4431976	4431952	-	exactMatch	II	4430270	4430246	-	exactMatch	II	4431502	4431526	+	exactMatch	II	4429896	4429920	+	exactMatch	II	4431876	4431852	-
SPBC8E4.04	w3549	exactMatch	II	4433833	4433809	-	exactMatch	II	4432016	4432040	+	exactMatch	II	4433358	4433383	+	exactMatch	II	4432490	4432466	-	exactMatch	II	4433733	4433709	-	exactMatch	II	4432116	4432140	+
SPBC8E4.03	w3550	exactMatch	II	4436058	4436034	-	exactMatch	II	4433929	4433953	+	exactMatch	II	4435576	4435600	+	exactMatch	II	4434475	4434451	-	exactMatch	II	4435950	4435926	-	exactMatch	II	4434101	4434125	+
SPBC8E4.02c	w3551	exactMatch	II	4442706	4442730	+	exactMatch	II	4443972	4443948	-	exactMatch	II	4443180	4443156	-	exactMatch	II	4443425	4443450	+	exactMatch	II	4442806	4442830	+	exactMatch	II	4443800	4443776	-
SPBC428.20c	w3552-0	exactMatch	II	484156	484132	-	exactMatch	II	481935	481959	+	exactMatch	II	483680	483704	+	exactMatch	II	482412	482388	-	exactMatch	II	484054	484030	-	exactMatch	II	482038	482062	+
SPBC902.03	w3553	exactMatch	II	487806	487830	+	exactMatch	II	489210	489186	-	exactMatch	II	488285	488261	-	exactMatch	II	488718	488745	+	exactMatch	II	487911	487935	+	exactMatch	II	489095	489071	-
SPBC902.05c	w3554	exactMatch	II	494089	494065	-	exactMatch	II	491728	491752	+	exactMatch	II	493516	493540	+	exactMatch	II	492233	492204	-	exactMatch	II	493890	493866	-	exactMatch	II	491854	491878	+
SPBC902.06	w3555	exactMatch	II	494316	494340	+	exactMatch	II	496362	496338	-	exactMatch	II	494791	494767	-	exactMatch	II	495874	495898	+	exactMatch	II	494417	494441	+	exactMatch	II	496248	496224	-
SPBC947.15c	w3556	exactMatch	II	641237	641261	+	exactMatch	II	643773	643749	-	exactMatch	II	641780	641756	-	exactMatch	II	643237	643261	+	exactMatch	II	641406	641430	+	exactMatch	II	643611	643587	-
SPBC947.13	w3558	exactMatch	II	646945	646921	-	exactMatch	II	644789	644813	+	exactMatch	II	646470	646494	+	exactMatch	II	645286	645261	-	exactMatch	II	646844	646820	-	exactMatch	II	644911	644935	+
SPBC947.09	w3559	exactMatch	II	657548	657524	-	exactMatch	II	655902	655926	+	exactMatch	II	657073	657098	+	exactMatch	II	656376	656352	-	exactMatch	II	657448	657424	-	exactMatch	II	656002	656026	+
SPAC806.07	w356	exactMatch	I	247486	247510	+	exactMatch	I	248829	248805	-	exactMatch	I	247961	247936	-	exactMatch	I	248355	248379	+	exactMatch	I	247586	247610	+	exactMatch	I	248729	248705	-
SPBC947.05c	w3560	exactMatch	II	666737	666761	+	exactMatch	II	669193	669169	-	exactMatch	II	667212	667187	-	exactMatch	II	668571	668595	+	exactMatch	II	666837	666861	+	exactMatch	II	668945	668921	-
SPBC947.04	w3561	exactMatch	II	673075	673051	-	exactMatch	II	669298	669322	+	exactMatch	II	672595	672619	+	exactMatch	II	669773	669749	-	exactMatch	II	672969	672945	-	exactMatch	II	669399	669423	+
SPBC947.03c	w3562	exactMatch	II	676207	676231	+	exactMatch	II	677372	677348	-	exactMatch	II	676688	676664	-	exactMatch	II	676890	676915	+	exactMatch	II	676314	676338	+	exactMatch	II	677265	677241	-
SPBC947.02	w3563	exactMatch	II	680084	680060	-	exactMatch	II	677199	677223	+	exactMatch	II	679605	679629	+	exactMatch	II	677678	677650	-	exactMatch	II	679979	679955	-	exactMatch	II	677300	677324	+
SPBC9B6.05c	w3566-0	exactMatch	II	1823095	1823071	-	exactMatch	II	1821686	1821710	+	exactMatch	II	1822621	1822645	+	exactMatch	II	1822204	1822179	-	exactMatch	II	1822995	1822971	-	exactMatch	II	1821829	1821853	+
SPBC9B6.08	w3567-0	exactMatch	II	1826714	1826738	+	exactMatch	II	1828299	1828275	-	exactMatch	II	1827189	1827164	-	exactMatch	II	1827811	1827835	+	exactMatch	II	1826814	1826838	+	exactMatch	II	1828185	1828161	-
SPBC9B6.11c	w3568	exactMatch	II	1835241	1835217	-	exactMatch	II	1832717	1832741	+	exactMatch	II	1834750	1834774	+	exactMatch	II	1833194	1833170	-	exactMatch	II	1835124	1835100	-	exactMatch	II	1832820	1832844	+
SPBC28E12.01c	w3569-0	exactMatch	II	1835706	1835682	-	exactMatch	II	1834471	1834495	+	exactMatch	II	1835216	1835240	+	exactMatch	II	1834951	1834927	-	exactMatch	II	1835590	1835566	-	exactMatch	II	1834577	1834601	+
SPAC1399.03	w357	exactMatch	I	1844131	1844107	-	exactMatch	I	1841519	1841543	+	exactMatch	I	1843645	1843669	+	exactMatch	I	1842106	1842082	-	exactMatch	I	1844019	1843995	-	exactMatch	I	1841732	1841756	+
SPBC28E12.02	w3570	exactMatch	II	1835884	1835908	+	exactMatch	II	1838348	1838324	-	exactMatch	II	1836358	1836334	-	exactMatch	II	1837869	1837893	+	exactMatch	II	1835984	1836008	+	exactMatch	II	1838243	1838219	-
SPBP16F5.07	w3572-0	exactMatch	II	1909730	1909754	+	exactMatch	II	1912112	1912088	-	exactMatch	II	1910654	1910630	-	exactMatch	II	1911638	1911662	+	exactMatch	II	1910280	1910304	+	exactMatch	II	1912012	1911988	-
SPBC1A4.10c	w3574	exactMatch	II	1999378	1999354	-	exactMatch	II	1997710	1997734	+	exactMatch	II	1998810	1998835	+	exactMatch	II	1998184	1998160	-	exactMatch	II	1999185	1999161	-	exactMatch	II	1997810	1997834	+
SPBP23A10.03c	w3575	exactMatch	II	2001224	2001200	-	exactMatch	II	1999879	1999903	+	exactMatch	II	2000700	2000724	+	exactMatch	II	2000361	2000336	-	exactMatch	II	2001074	2001050	-	exactMatch	II	1999986	2000010	+
SPBP23A10.05	w3576	exactMatch	II	2003283	2003307	+	exactMatch	II	2005546	2005522	-	exactMatch	II	2004190	2004166	-	exactMatch	II	2005055	2005079	+	exactMatch	II	2003816	2003840	+	exactMatch	II	2005429	2005405	-
SPBP23A10.09	w3577-0	exactMatch	II	2015052	2015076	+	exactMatch	II	2016513	2016489	-	exactMatch	II	2015563	2015539	-	exactMatch	II	2016037	2016063	+	exactMatch	II	2015189	2015213	+	exactMatch	II	2016413	2016389	-
SPBP23A10.13	w3579	exactMatch	II	2025160	2025184	+	exactMatch	II	2028911	2028887	-	exactMatch	II	2025692	2025668	-	exactMatch	II	2028407	2028431	+	exactMatch	II	2025318	2025342	+	exactMatch	II	2028781	2028757	-
SPAC17A5.14	w358	exactMatch	I	1778099	1778123	+	exactMatch	I	1783062	1783038	-	exactMatch	I	1779036	1779009	-	exactMatch	I	1782588	1782612	+	exactMatch	I	1778659	1778683	+	exactMatch	I	1782962	1782938	-
SPBP23A10.14c	w3580	exactMatch	II	2031478	2031454	-	exactMatch	II	2028819	2028843	+	exactMatch	II	2030948	2030972	+	exactMatch	II	2029294	2029269	-	exactMatch	II	2031322	2031298	-	exactMatch	II	2028919	2028943	+
SPBP23A10.15c	w3581	exactMatch	II	2035293	2035269	-	exactMatch	II	2033022	2033046	+	exactMatch	II	2034793	2034817	+	exactMatch	II	2033496	2033472	-	exactMatch	II	2035167	2035143	-	exactMatch	II	2033122	2033146	+
SPBP23A10.16	w3582	exactMatch	II	2035569	2035593	+	exactMatch	II	2037025	2037001	-	exactMatch	II	2036044	2036019	-	exactMatch	II	2036544	2036568	+	exactMatch	II	2035669	2035693	+	exactMatch	II	2036918	2036894	-
SPBC1773.17c	w3583	exactMatch	II	323130	323106	-	exactMatch	II	322101	322125	+	exactMatch	II	322625	322649	+	exactMatch	II	322633	322609	-	exactMatch	II	322999	322975	-	exactMatch	II	322259	322283	+
SPBP26C9.02c	w3584	exactMatch	II	325612	325588	-	exactMatch	II	323769	323793	+	exactMatch	II	325134	325158	+	exactMatch	II	324304	324280	-	exactMatch	II	325508	325484	-	exactMatch	II	323930	323954	+
SPBC646.17c	w3585	exactMatch	II	960839	960815	-	exactMatch	II	959904	959928	+	exactMatch	II	960364	960388	+	exactMatch	II	960380	960354	-	exactMatch	II	960738	960714	-	exactMatch	II	960004	960028	+
SPBP35G2.02	w3586	exactMatch	II	966262	966286	+	exactMatch	II	967767	967743	-	exactMatch	II	966771	966747	-	exactMatch	II	967255	967279	+	exactMatch	II	966397	966421	+	exactMatch	II	967629	967605	-
SPBP35G2.03c	w3587	exactMatch	II	969182	969158	-	exactMatch	II	967296	967320	+	exactMatch	II	968683	968707	+	exactMatch	II	967797	967773	-	exactMatch	II	969057	969033	-	exactMatch	II	967423	967447	+
SPBP35G2.04c	w3588	exactMatch	II	970436	970412	-	exactMatch	II	968623	968647	+	exactMatch	II	969939	969963	+	exactMatch	II	969145	969117	-	exactMatch	II	970313	970289	-	exactMatch	II	968767	968791	+
SPBP35G2.07	w3589	exactMatch	II	976712	976736	+	exactMatch	II	979560	979536	-	exactMatch	II	977272	977248	-	exactMatch	II	979032	979056	+	exactMatch	II	976898	976922	+	exactMatch	II	979406	979382	-
SPBC29A10.05	w359	exactMatch	II	2545102	2545126	+	exactMatch	II	2547714	2547690	-	exactMatch	II	2545667	2545643	-	exactMatch	II	2547226	2547252	+	exactMatch	II	2545293	2545317	+	exactMatch	II	2547602	2547578	-
SPBP35G2.12	w3590	exactMatch	II	989128	989152	+	exactMatch	II	990622	990598	-	exactMatch	II	989623	989599	-	exactMatch	II	990147	990172	+	exactMatch	II	989249	989273	+	exactMatch	II	990522	990498	-
SPBP35G2.13c	w3591	exactMatch	II	991798	991774	-	exactMatch	II	989990	990014	+	exactMatch	II	991323	991348	+	exactMatch	II	990464	990440	-	exactMatch	II	991698	991674	-	exactMatch	II	990090	990114	+
SPBC8E4.01c	w3593	exactMatch	II	4443857	4443881	+	exactMatch	II	4446378	4446354	-	exactMatch	II	4444358	4444334	-	exactMatch	II	4445903	4445928	+	exactMatch	II	4443984	4444008	+	exactMatch	II	4446278	4446254	-
SPBP4G3.02	w3594	exactMatch	II	4447107	4447131	+	exactMatch	II	4449349	4449325	-	exactMatch	II	4447588	4447564	-	exactMatch	II	4448872	4448896	+	exactMatch	II	4447214	4447238	+	exactMatch	II	4449246	4449222	-
SPBP4G3.03	w3595	exactMatch	II	4452631	4452655	+	exactMatch	II	4454246	4454222	-	exactMatch	II	4453112	4453088	-	exactMatch	II	4453673	4453697	+	exactMatch	II	4452738	4452762	+	exactMatch	II	4454047	4454023	-
SPBP4H10.09	w3600	exactMatch	II	2888000	2888024	+	exactMatch	II	2890186	2890162	-	exactMatch	II	2888511	2888485	-	exactMatch	II	2889712	2889736	+	exactMatch	II	2888135	2888159	+	exactMatch	II	2890086	2890062	-
